id,DEMOGR3_01_RAW,DEMOGR3_02_RAW,DEMOGR3_03_RAW,DEMOGR3_04_RAW,DEMOGR3_05_RAW,DEMOGR3_06_RAW,DEMOGR3_07_RAW,DEMOGR3_08_RAW,DEMOGR3_01_DIR,DEMOGR3_02_DIR,DEMOGR3_03_DIR,DEMOGR3_04_DIR,DEMOGR3_05_DIR,DEMOGR3_06_DIR,DEMOGR3_07_DIR,DEMOGR3_08_DIR,DEMOGR3_RAW_NA,DEMOGR3_DIR_NA
cfkly9zxv2,37,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,37,0,1,1,7,0,0,0,0,0
cg1eldphlr,18,Hombre,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,18,1,1,1,4,0,0,0,0,0
cggroeg4sr,38,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,38,1,1,1,7,0,0,0,0,0
cj5ejfvtb3,25,Mujer,No,No,Universitaria incompleta / Técnica completa,Sí,No,No,25,0,0,0,5,1,0,0,0,0
cjjbo78l0u,32,Mujer,Sí,Sí,Universitaria completa.,No,No,No,32,0,1,1,6,0,0,0,0,0
cmbac6j34l,39,Mujer,No,No,Universitaria completa.,No,No,No,39,0,0,0,6,0,0,0,0,0
cn589l7pn4,43,Mujer,Sí,Sí,Universitaria completa.,No,No,No,43,0,1,1,6,0,0,0,0,0
cq1xv602w1,25,Hombre,Sí,Sí,Universitaria completa.,Sí,No,No,25,1,1,1,6,1,0,0,0,0
cr0j272mz4,46,Hombre,Sí,Sí,Universitaria completa.,Sí,No,No,46,1,1,1,6,1,0,0,0,0
cu389mbfxe,36,Mujer,Sí,Sí,Universitaria completa.,No,No,No,36,0,1,1,6,0,0,0,0,0
cv962bvx5t,44,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,44,0,1,1,7,0,0,0,0,0
d1wdaer3c5,37,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,37,0,1,1,6,1,0,0,0,0
d24o1c3w7n,23,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,23,0,1,1,5,0,0,0,0,0
d2s2l3na16,43,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,43,0,1,1,5,1,0,0,0,0
d5w1gpjg45,23,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,23,0,1,1,6,1,0,0,0,0
d91h22qysr,42,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,42,0,1,1,7,0,0,0,0,0
da1u0gy74y,43,Mujer,Sí,Sí,Universitaria completa.,No,No,No,43,0,1,1,6,0,0,0,0,0
dc51vr8zat,27,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,27,0,1,1,7,0,0,0,0,0
dcldsab5fd,29,Mujer,Sí,Sí,Universitaria completa.,No,No,No,29,0,1,1,6,0,0,0,0,0
ddaztuhj5z,37,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,37,0,1,1,7,0,0,0,0,0
ddc8f21j3k,25,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,25,0,1,1,5,0,0,0,0,0
dezmr6fn3c,42,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,42,0,1,1,6,1,0,0,0,0
dfdftb1qqa,40,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,40,0,1,1,7,1,0,0,0,0
dfy45dn269,37,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,37,0,1,1,6,1,0,0,0,0
do5s3zc8zc,56,Mujer,No,No,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,56,0,0,0,7,1,0,0,0,0
dr9o0bvodp,22,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,22,1,1,1,5,0,0,0,0,0
drjbxfnocl,23,Mujer,Sí,Sí,Universitaria completa.,No,No,No,23,0,1,1,6,0,0,0,0,0
dtz8zvtz46,46,Mujer,Sí,Sí,Universitaria completa.,No,No,No,46,0,1,1,6,0,0,0,0,0
duzqp3a9ce,44,Mujer,Sí,Sí,Universitaria completa.,No,No,No,44,0,1,1,6,0,0,0,0,0
dxl2qu337x,41,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,41,0,1,1,7,1,0,0,0,0
dxyz7l2sm1,33,Mujer,Sí,No,"Postgrado (Master, Doctor o equivalente).",No,No,No,33,0,1,0,7,0,0,0,0,0
dyr18o9tsw,32,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,32,1,1,1,7,0,0,0,0,0
dzm6b2xp00,32,Hombre,No,No,Universitaria completa.,No,No,No,32,1,0,0,6,0,0,0,0,0
e55neqglsc,19,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,19,0,1,1,5,0,0,0,0,0
e64tas80wc,20,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,20,0,1,1,5,1,0,0,0,0
e7v5humdxt,46,Mujer,Sí,Sí,Universitaria completa.,No,No,No,46,0,1,1,6,0,0,0,0,0
e9bpshnfkr,29,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,29,0,1,1,6,1,0,0,0,0
e9g17x0rda,19,Mujer,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,19,0,1,1,4,0,0,0,0,0
edah4wd5e0,22,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,22,1,1,1,5,1,0,0,0,0
efxsnhgqke,35,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,35,0,1,1,7,1,0,0,0,0
egpkkkowxr,25,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,25,1,1,1,7,0,0,0,0,0
ek1czk1376,19,Mujer,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,19,0,1,1,4,0,0,0,0,0
ekcbq410f5,28,Hombre,No,No,Universitaria completa.,No,No,No,28,1,0,0,6,0,0,0,0,0
ekkt4jpyh2,38,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,38,0,1,1,6,1,0,0,0,0
ekwrvg5dlk,38,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,38,0,1,1,7,0,0,0,0,0
elg88j2y6c,19,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,19,0,1,1,5,1,0,0,0,0
eoy5mk1v9g,31,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,31,0,1,1,7,0,0,0,0,0
epe9h57e37,20,Hombre,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,20,1,1,1,4,0,0,0,0,0
epj9byy11m,47,Mujer,No,No,Universitaria incompleta / Técnica completa,Sí,No,No,47,0,0,0,5,1,0,0,0,0
er0fmd1z87,42,Mujer,Sí,Sí,Básica completa.,No,No,No,42,0,1,1,2,0,0,0,0,0
er60kdpzvh,20,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,20,0,1,1,5,0,0,0,0,0
esbk3akxrz,28,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,28,0,1,1,6,1,0,0,0,0
eu5eklt5sn,31,Mujer,Sí,Sí,Universitaria completa.,No,No,No,31,0,1,1,6,0,0,0,0,0
evcd8au9dx,30,Hombre,Sí,Sí,Universitaria completa.,No,No,No,30,1,1,1,6,0,0,0,0,0
evkf6wk7j5,40,Mujer,No,No,"Postgrado (Master, Doctor o equivalente).",No,No,No,40,0,0,0,7,0,0,0,0,0
exve2v5wr4,22,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,22,0,1,1,5,0,0,0,0,0
eyj2f1mq0e,44,Mujer,Sí,Sí,Media incompleta.,No,No,No,44,0,1,1,3,0,0,0,0,0
ezuh0cps1f,39,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,39,1,1,1,7,0,0,0,0,0
f16uycggmv,29,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,29,0,1,1,6,1,0,0,0,0
f3pydvoql0,19,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,19,1,1,1,5,0,0,0,0,0
f4b5u91mw4,36,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,36,0,1,1,7,0,0,0,0,0
f4o5ab6vlz,42,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,42,0,1,1,6,1,0,0,0,0
f5gym35phu,31,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,31,0,1,1,7,0,0,0,0,0
f70b74o5qq,42,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,42,0,1,1,6,1,0,0,0,0
f86g2rzrny,37,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,37,1,1,1,7,0,0,0,0,0
far4pwpdfl,38,Mujer,Sí,Sí,Universitaria completa.,No,No,No,38,0,1,1,6,0,0,0,0,0
fnah07zxbq,38,Mujer,Sí,Sí,Universitaria completa.,No,No,No,38,0,1,1,6,0,0,0,0,0
fpvynjpsqe,37,Mujer,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,37,0,1,1,4,0,0,0,0,0
fq2ols8cwv,30,Mujer,Sí,Sí,Universitaria completa.,No,No,No,30,0,1,1,6,0,0,0,0,0
fwwkhzkstn,41,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,41,0,1,1,7,0,0,0,0,0
fzyjyrcsn3,53,Mujer,Sí,Sí,Universitaria completa.,No,No,No,53,0,1,1,6,0,0,0,0,0
g0wo5ajk5b,45,Mujer,Sí,Sí,Universitaria completa.,No,No,No,45,0,1,1,6,0,0,0,0,0
g3njbgdykw,21,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,21,1,1,1,5,1,0,0,0,0
g3zkwp7n73,22,Mujer,Sí,Sí,Universitaria completa.,No,No,No,22,0,1,1,6,0,0,0,0,0
g45o6flj2s,20,Otro,No,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,20,2,0,1,5,1,0,0,0,0
g4xnor0yas,18,Mujer,Sí,Sí,Media completa / Técnica incompleta.,Sí,No,No,18,0,1,1,4,1,0,0,0,0
g6spcaf8wv,23,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,23,0,1,1,6,1,0,0,0,0
g6vjnw73tw,35,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,35,0,1,1,6,1,0,0,0,0
g7euw58mwh,38,Mujer,No,No,Universitaria completa.,Sí,No,No,38,0,0,0,6,1,0,0,0,0
g7qgwwfohy,46,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,46,0,1,1,7,1,0,0,0,0
g97h909eep,43,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,43,1,1,1,7,0,0,0,0,0
gdmlxo21sk,38,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,38,1,1,1,7,0,0,0,0,0
gg2g2qke5j,60,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,60,0,1,1,7,0,0,0,0,0
ggp4ezx3g0,46,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,46,0,1,1,7,0,0,0,0,0
gh6jxgnaq3,33,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,33,0,1,1,6,1,0,0,0,0
gh8km2pc07,44,Hombre,Sí,Sí,Universitaria completa.,No,No,No,44,1,1,1,6,0,0,0,0,0
gjj972bkls,29,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,29,1,1,1,7,0,0,0,0,0
gjpw8z6z0z,34,Mujer,Sí,Sí,Universitaria completa.,No,No,No,34,0,1,1,6,0,0,0,0,0
glzbfqbqtn,55,Mujer,Sí,Sí,Universitaria completa.,No,No,No,55,0,1,1,6,0,0,0,0,0
go1w3x3ckw,21,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,21,0,1,1,5,0,0,0,0,0
gon98vvtlj,33,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,33,0,1,1,7,0,0,0,0,0
goxpkns1mn,36,Mujer,Sí,Sí,Universitaria completa.,No,No,No,36,0,1,1,6,0,0,0,0,0
gq3bavn9lt,23,Mujer,No,No,Universitaria incompleta / Técnica completa,Sí,No,No,23,0,0,0,5,1,0,0,0,0
gstpq0j9fp,29,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,29,0,1,1,7,0,0,0,0,0
gwzsrez709,23,Mujer,Sí,No,Universitaria completa.,No,No,No,23,0,1,0,6,0,0,0,0,0
h356uxob91,41,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,41,1,1,1,5,0,0,0,0,0
h3nddtuq7n,52,Mujer,Sí,Sí,Universitaria completa.,No,No,No,52,0,1,1,6,0,0,0,0,0
h5t9ttlzsb,41,Mujer,No,No,"Postgrado (Master, Doctor o equivalente).",No,No,No,41,0,0,0,7,0,0,0,0,0
h66jzl1e80,35,Mujer,Sí,No,"Postgrado (Master, Doctor o equivalente).",No,No,No,35,0,1,0,7,0,0,0,0,0
h6r71xnpgv,28,Mujer,Sí,Sí,Universitaria completa.,No,No,No,28,0,1,1,6,0,0,0,0,0
hbzgwsfe8h,27,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,27,0,1,1,7,0,0,0,0,0
hcc6rl7pfp,30,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,30,0,1,1,5,0,0,0,0,0
hfrhc8qm4p,19,Mujer,Sí,Sí,Media completa / Técnica incompleta.,Sí,No,No,19,0,1,1,4,1,0,0,0,0
hgur8r57qs,26,Mujer,Sí,Sí,Universitaria completa.,No,No,No,26,0,1,1,6,0,0,0,0,0
hht5uln9mu,22,Mujer,Sí,Sí,Universitaria completa.,No,No,No,22,0,1,1,6,0,0,0,0,0
hmorz3fnd5,35,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,35,0,1,1,7,1,0,0,0,0
hqdkmvcz8x,30,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,30,0,1,1,7,0,0,0,0,0
hvgj834ofc,57,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,57,1,1,1,7,0,0,0,0,0
hypyj0h9ky,53,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,53,0,1,1,7,0,0,0,0,0
j1pslvrorj,26,Mujer,Sí,Sí,Universitaria completa.,No,No,No,26,0,1,1,6,0,0,0,0,0
j4jc1mpps7,37,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,37,0,1,1,7,0,0,0,0,0
j5391kkbac,28,Mujer,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,28,0,1,1,4,0,0,0,0,0
j7jofqk5o8,19,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,19,0,1,1,5,1,0,0,0,0
ja6s8ek1ss,33,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,33,0,1,1,7,1,0,0,0,0
jbke8qkcps,19,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,19,1,1,1,5,1,0,0,0,0
jbt2scrp04,32,Mujer,Sí,Sí,Universitaria completa.,No,No,No,32,0,1,1,6,0,0,0,0,0
jceynjqt1y,19,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,19,1,1,1,5,0,0,0,0,0
jekpuvsstf,19,Hombre,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,19,1,1,1,4,0,0,0,0,0
jjvc0lzsoa,40,Mujer,No,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,40,0,0,1,7,0,0,0,0,0
jklmf61npr,39,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,39,0,1,1,7,1,0,0,0,0
jlbrb5z1bz,28,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,28,0,1,1,7,1,0,0,0,0
jlx8csp50h,42,Mujer,No,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,42,0,0,1,7,0,0,0,0,0
jm763apq4m,59,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,59,0,1,1,5,0,0,0,0,0
jq4uuryace,43,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,43,1,1,1,7,1,0,0,0,0
jqgx1pthva,35,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,35,0,1,1,7,0,0,0,0,0
jsohwct8pd,48,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,48,0,1,1,5,0,0,0,0,0
juhrforjxa,37,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,37,0,1,1,7,0,0,0,0,0
jujo2j7qdq,22,Mujer,No,No,Universitaria incompleta / Técnica completa,No,No,No,22,0,0,0,5,0,0,0,0,0
jvbwzn1ws5,38,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,38,1,1,1,7,0,0,0,0,0
jvjgudxhbt,39,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,39,0,1,1,7,0,0,0,0,0
jx11xr4gfe,23,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,23,0,1,1,5,0,0,0,0,0
jxns6xoyrr,20,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,20,1,1,1,5,1,0,0,0,0
jz5v45mpgx,20,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,Sí,No,20,0,1,1,5,1,1,0,0,0
jzkwaukee4,42,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,42,0,1,1,7,0,0,0,0,0
k1ujjudcll,45,Mujer,No,No,"Postgrado (Master, Doctor o equivalente).",No,No,No,45,0,0,0,7,0,0,0,0,0
k5m5xqkp03,22,Mujer,Sí,Sí,Media completa / Técnica incompleta.,Sí,No,No,22,0,1,1,4,1,0,0,0,0
k5yjd8m8mg,45,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,45,0,1,1,7,0,0,0,0,0
k698f4t70e,30,Mujer,Sí,Sí,Universitaria completa.,No,No,No,30,0,1,1,6,0,0,0,0,0
k6un21dbwh,36,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,36,0,1,1,7,0,0,0,0,0
kanldppa7d,37,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,37,0,1,1,7,0,0,0,0,0
kcsh0wslhh,37,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,37,0,1,1,7,1,0,0,0,0
ke3vsomxvx,22,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,22,0,1,1,5,0,0,0,0,0
kf83tsolhg,24,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,24,0,1,1,7,0,0,0,0,0
kgdmbfxrj3,40,Mujer,Sí,Sí,Universitaria completa.,No,No,No,40,0,1,1,6,0,0,0,0,0
khfjob7g3e,31,Mujer,No,No,"Postgrado (Master, Doctor o equivalente).",No,No,No,31,0,0,0,7,0,0,0,0,0
klsoqn6jt1,29,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,29,0,1,1,6,1,0,0,0,0
knpc9b6wop,36,Mujer,Sí,No,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,36,0,1,0,7,1,0,0,0,0
kp3vewmrcd,26,Mujer,Sí,Sí,Universitaria completa.,No,No,No,26,0,1,1,6,0,0,0,0,0
kpxwk6062v,44,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,44,0,1,1,7,0,0,0,0,0
ku3zt5hk4c,30,Mujer,Sí,Sí,Universitaria completa.,No,No,No,30,0,1,1,6,0,0,0,0,0
kuu54ys9q6,38,Mujer,No,No,Universitaria completa.,Sí,No,No,38,0,0,0,6,1,0,0,0,0
kvaqdow7cq,23,Mujer,Sí,No,Universitaria completa.,No,No,No,23,0,1,0,6,0,0,0,0,0
kvatpcvwxf,45,Mujer,Sí,Sí,Universitaria completa.,No,No,No,45,0,1,1,6,0,0,0,0,0
kxnnph07g9,18,Hombre,Sí,Sí,Media completa / Técnica incompleta.,Sí,Sí,No,18,1,1,1,4,1,1,0,0,0
kzl1y67ba2,45,Mujer,No,Sí,Universitaria completa.,No,No,Sí,45,0,0,1,6,0,0,1,0,0
kznlgmq81a,43,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,43,0,1,1,7,1,0,0,0,0
l2mfqvnn1o,32,Mujer,Sí,Sí,Universitaria completa.,No,No,No,32,0,1,1,6,0,0,0,0,0
l2n6ydaprt,23,Mujer,Sí,Sí,Media completa / Técnica incompleta.,Sí,No,No,23,0,1,1,4,1,0,0,0,0
l34jj0fb4b,31,Hombre,Sí,No,Universitaria completa.,No,No,No,31,1,1,0,6,0,0,0,0,0
l3g9mea31c,25,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,25,0,1,1,7,0,0,0,0,0
l3nn6qnrwm,26,Mujer,Sí,Sí,Universitaria completa.,No,No,No,26,0,1,1,6,0,0,0,0,0
l51d3w6vz8,19,Mujer,Sí,Sí,Media incompleta.,No,No,No,19,0,1,1,3,0,0,0,0,0
l6db8zyra3,20,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,20,1,1,1,5,0,0,0,0,0
l9000wagj5,25,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,25,0,1,1,5,1,0,0,0,0
l9ahvnx8gr,19,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,19,0,1,1,5,0,0,0,0,0
l9f14qqe3r,19,Mujer,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,19,0,1,1,4,0,0,0,0,0
labhye3w0t,33,Mujer,Sí,Sí,Universitaria completa.,No,No,No,33,0,1,1,6,0,0,0,0,0
larhjxqcj9,25,Mujer,Sí,Sí,Universitaria completa.,No,No,No,25,0,1,1,6,0,0,0,0,0
leb8yvrz39,29,Mujer,Sí,Sí,Universitaria completa.,No,No,No,29,0,1,1,6,0,0,0,0,0
lekzcwvj4k,51,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,51,0,1,1,5,1,0,0,0,0
ljwmeoj20t,29,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,29,0,1,1,5,0,0,0,0,0
lk413xaxgg,18,Hombre,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,18,1,1,1,4,0,0,0,0,0
lk6fvdhr1c,47,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,47,0,1,1,7,0,0,0,0,0
llgj095pu7,43,Mujer,Sí,Sí,Universitaria completa.,No,No,No,43,0,1,1,6,0,0,0,0,0
lm4z7legcn,19,Mujer,No,Sí,Universitaria incompleta / Técnica completa,No,No,No,19,0,0,1,5,0,0,0,0,0
lol45haopn,27,Hombre,No,No,"Postgrado (Master, Doctor o equivalente).",No,No,Sí,27,1,0,0,7,0,0,1,0,0
lol9rn5dpv,38,Hombre,Sí,Sí,Universitaria completa.,No,No,No,38,1,1,1,6,0,0,0,0,0
lortfmjfk7,36,Hombre,Sí,Sí,Universitaria completa.,No,No,No,36,1,1,1,6,0,0,0,0,0
lpj9orydr1,20,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,20,0,1,1,5,0,0,0,0,0
lu1dv4leyk,43,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,43,0,1,1,5,0,0,0,0,0
lvvpxnxlys,45,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,45,0,1,1,5,0,0,0,0,0
lxctvu1c02,38,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,38,0,1,1,7,1,0,0,0,0
lxsndxatt7,26,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,26,0,1,1,7,0,0,0,0,0
ly9bxj6cdt,22,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,22,0,1,1,6,1,0,0,0,0
lyxjz8zf1d,46,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,46,0,1,1,7,0,0,0,0,0
lzkddv9ygz,40,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,40,0,1,1,6,1,0,0,0,0
m0l112jluu,27,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,27,0,1,1,7,0,0,0,0,0
m2rwlv1o7r,44,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,44,0,1,1,7,1,0,0,0,0
m3nvb0mdk2,46,Mujer,Sí,Sí,Universitaria completa.,No,No,No,46,0,1,1,6,0,0,0,0,0
m3t362fswf,29,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,Sí,No,29,0,1,1,7,1,1,0,0,0
m5sf2qf1vp,24,Mujer,Sí,Sí,Universitaria completa.,No,No,No,24,0,1,1,6,0,0,0,0,0
m6lf5x1cuv,20,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,20,1,1,1,7,1,0,0,0,0
m80x4dsr8z,23,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,23,0,1,1,5,1,0,0,0,0
m8aj1q7u7z,40,Hombre,Sí,Sí,Universitaria completa.,No,No,No,40,1,1,1,6,0,0,0,0,0
mdqed1fdwk,37,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,37,0,1,1,7,1,0,0,0,0
meban1falw,29,Mujer,Sí,Sí,Universitaria completa.,No,No,No,29,0,1,1,6,0,0,0,0,0
mg6sctr2dz,32,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,32,0,1,1,7,0,0,0,0,0
mh5lcu5d2w,28,Mujer,No,No,"Postgrado (Master, Doctor o equivalente).",No,No,No,28,0,0,0,7,0,0,0,0,0
mhc9yg2psp,43,Mujer,No,Sí,Universitaria completa.,No,No,No,43,0,0,1,6,0,0,0,0,0
mhqqyow3sc,34,Mujer,Sí,Sí,Universitaria completa.,No,No,No,34,0,1,1,6,0,0,0,0,0
mhzb4pp3nu,40,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,40,0,1,1,7,1,0,0,0,0
mjw4v5xpq3,49,Mujer,Sí,Sí,Universitaria completa.,No,Sí,Sí,49,0,1,1,6,0,1,1,0,0
mklnzbczej,28,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,28,0,1,1,6,1,0,0,0,0
mlxr5d1d2y,27,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,27,0,1,1,7,0,0,0,0,0
mmlgc56fpd,45,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,45,0,1,1,7,0,0,0,0,0
mnenahu3bb,25,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,25,0,1,1,7,1,0,0,0,0
mnop0qhmnb,37,Hombre,Sí,Sí,Universitaria completa.,No,No,No,37,1,1,1,6,0,0,0,0,0
mpw7pg3rjp,38,Hombre,Sí,Sí,Universitaria completa.,No,No,No,38,1,1,1,6,0,0,0,0,0
